baseline,file,line,symbol,language,status,audit_refs
94ff55f,src/akasha/compute/gpu/planner.mojo,39,GpuPlan.__init__,Mojo,inventory_only,
94ff55f,src/akasha/compute/gpu/planner.mojo,54,plan_gpu_execution,Mojo,inventory_only,
94ff55f,src/akasha/compute/gpu/planner.mojo,131,_checked_mul,Mojo,inventory_only,
94ff55f,src/akasha/compute/gpu/planner.mojo,137,_checked_add,Mojo,inventory_only,
94ff55f,src/akasha/compute/metric.mojo,42,MetricDispatcher.__init__,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,65,MetricDispatcher.dimension,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,68,MetricDispatcher.metric_name,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,71,MetricDispatcher.scalar_name,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,74,MetricDispatcher.metric_kind,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,77,MetricDispatcher.scalar_kind,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,80,MetricDispatcher.matches_storage_identity,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,90,MetricDispatcher.backend_name,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,93,MetricDispatcher.validate_query,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,98,MetricDispatcher.validate_vector,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,103,MetricDispatcher.validate_prepared_vector,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,108,MetricDispatcher.prepare_query,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,113,MetricDispatcher.prepare_graph_vector,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,120,MetricDispatcher.canonical,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,148,MetricDispatcher.canonical_prepared,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,159,MetricDispatcher._canonical_prepared_unchecked,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,189,MetricDispatcher.public_score,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,197,MetricDispatcher._finish_prepared_f32_accumulations,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,207,MetricDispatcher.require_supported_backend,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,212,MetricDispatcher._validate_values,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,229,MetricDispatcher._require_nonzero_norm,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,233,MetricDispatcher._validate_prepared_values,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,284,MetricDispatcher._safe_component_limit,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,294,MetricDispatcher._require_finite_distance,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,299,MetricDispatcher._prepare_validated,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,352,_stable_norm,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,361,_stable_cosine_similarity,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,378,_clamp_similarity_f64,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/metric.mojo,386,_clamp_similarity_f32,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/quantization.mojo,10,f32_accumulation_component_limit,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/quantization.mojo,18,validate_i8_decoded_component_bound,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/quantization.mojo,35,round_clamp_u8,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/quantization.mojo,46,encode_bf16,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/quantization.mojo,53,decode_bf16,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/quantization.mojo,60,encode_f16,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/quantization.mojo,71,decode_f16,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/quantization.mojo,78,symmetric_i8_scale,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/quantization.mojo,97,encode_symmetric_i8,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/quantization.mojo,115,decode_symmetric_i8,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/quantization.mojo,123,scaled_i8_accumulator,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/quantization.mojo,130,i8_dot_f32,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/quantization.mojo,174,normalize_for_cosine_i8,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/simd.mojo,9,_dot_kernel,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/simd.mojo,28,_l2_kernel,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/simd.mojo,49,simd_dot_product,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/simd.mojo,55,_simd_dot_product_unchecked,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/simd.mojo,65,simd_l2_squared_distance,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/simd.mojo,73,_simd_l2_squared_unchecked,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/simd.mojo,83,simd_cosine_similarity,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/simd.mojo,97,prevalidated_simd_dot_product,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/simd.mojo,104,prevalidated_simd_l2_squared_distance,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/simd.mojo,111,prevalidated_simd_cosine_similarity,Mojo,discussed_in_audit,A16
94ff55f,src/akasha/compute/topk.mojo,7,TopKEntry.__init__,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/compute/topk.mojo,12,_is_better,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/compute/topk.mojo,20,_is_worse,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/compute/topk.mojo,31,BoundedTopK.__init__,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/compute/topk.mojo,38,BoundedTopK.offer,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/compute/topk.mojo,50,BoundedTopK.sorted_entries,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/compute/topk.mojo,68,BoundedTopK._sift_up,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/compute/topk.mojo,79,BoundedTopK._sift_down,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/document/codec.mojo,14,encode_payload,Mojo,discussed_in_audit,A12
94ff55f,src/akasha/document/codec.mojo,56,decode_payload,Mojo,discussed_in_audit,A12
94ff55f,src/akasha/document/record.mojo,10,DocumentField.__init__,Mojo,inventory_only,
94ff55f,src/akasha/document/record.mojo,15,DocumentField.clone,Mojo,inventory_only,
94ff55f,src/akasha/document/record.mojo,27,DocumentRecord.__init__,Mojo,inventory_only,
94ff55f,src/akasha/document/record.mojo,40,DocumentRecord.get_field,Mojo,inventory_only,
94ff55f,src/akasha/document/record.mojo,46,DocumentRecord.clone,Mojo,discussed_in_audit,A05;Z05
94ff55f,src/akasha/document/record.mojo,61,FieldProjection.__init__,Mojo,inventory_only,
94ff55f,src/akasha/document/record.mojo,79,FieldProjection.all,Mojo,inventory_only,
94ff55f,src/akasha/document/record.mojo,84,FieldProjection.named,Mojo,inventory_only,
94ff55f,src/akasha/document/record.mojo,90,FieldProjection.metadata_only,Mojo,inventory_only,
94ff55f,src/akasha/document/record.mojo,94,FieldProjection.includes_field,Mojo,inventory_only,
94ff55f,src/akasha/document/record.mojo,103,project_document,Mojo,inventory_only,
94ff55f,src/akasha/document/record.mojo,116,clone_fields,Mojo,inventory_only,
94ff55f,src/akasha/document/record.mojo,123,validate_fields,Mojo,inventory_only,
94ff55f,src/akasha/document/record.mojo,131,validate_field_name,Mojo,inventory_only,
94ff55f,src/akasha/document/value.mojo,19,PayloadValue.__init__,Mojo,inventory_only,
94ff55f,src/akasha/document/value.mojo,34,PayloadValue.string,Mojo,inventory_only,
94ff55f,src/akasha/document/value.mojo,38,PayloadValue.integer,Mojo,inventory_only,
94ff55f,src/akasha/document/value.mojo,42,PayloadValue.floating,Mojo,inventory_only,
94ff55f,src/akasha/document/value.mojo,48,PayloadValue.boolean,Mojo,inventory_only,
94ff55f,src/akasha/document/value.mojo,51,PayloadValue.kind,Mojo,inventory_only,
94ff55f,src/akasha/document/value.mojo,54,PayloadValue.is_string,Mojo,inventory_only,
94ff55f,src/akasha/document/value.mojo,57,PayloadValue.is_integer,Mojo,inventory_only,
94ff55f,src/akasha/document/value.mojo,60,PayloadValue.is_floating,Mojo,inventory_only,
94ff55f,src/akasha/document/value.mojo,63,PayloadValue.is_boolean,Mojo,inventory_only,
94ff55f,src/akasha/document/value.mojo,66,PayloadValue.as_string,Mojo,inventory_only,
94ff55f,src/akasha/document/value.mojo,71,PayloadValue.as_int,Mojo,inventory_only,
94ff55f,src/akasha/document/value.mojo,76,PayloadValue.as_float,Mojo,inventory_only,
94ff55f,src/akasha/document/value.mojo,81,PayloadValue.as_bool,Mojo,inventory_only,
94ff55f,src/akasha/document/value.mojo,86,PayloadValue.clone,Mojo,inventory_only,
94ff55f,src/akasha/index/bitmap.mojo,8,Bitmap.__init__,Mojo,discussed_in_audit,A11
94ff55f,src/akasha/index/bitmap.mojo,16,Bitmap.full,Mojo,discussed_in_audit,A11
94ff55f,src/akasha/index/bitmap.mojo,24,Bitmap.size,Mojo,discussed_in_audit,A11
94ff55f,src/akasha/index/bitmap.mojo,27,Bitmap.count,Mojo,discussed_in_audit,A11
94ff55f,src/akasha/index/bitmap.mojo,30,Bitmap.resize,Mojo,discussed_in_audit,A11
94ff55f,src/akasha/index/bitmap.mojo,38,Bitmap.set,Mojo,discussed_in_audit,A11
94ff55f,src/akasha/index/bitmap.mojo,46,Bitmap.clear,Mojo,discussed_in_audit,A11
94ff55f,src/akasha/index/bitmap.mojo,54,Bitmap.contains,Mojo,discussed_in_audit,A11
94ff55f,src/akasha/index/bitmap.mojo,60,Bitmap.clone,Mojo,discussed_in_audit,A11
94ff55f,src/akasha/index/bitmap.mojo,66,Bitmap.set_ordinals,Mojo,discussed_in_audit,A02;A11
94ff55f,src/akasha/index/bitmap.mojo,82,Bitmap.intersection,Mojo,discussed_in_audit,A11
94ff55f,src/akasha/index/bitmap.mojo,91,Bitmap.union_with,Mojo,discussed_in_audit,A11
94ff55f,src/akasha/index/bitmap.mojo,101,Bitmap.difference,Mojo,discussed_in_audit,A11
94ff55f,src/akasha/index/bitmap.mojo,111,Bitmap._validate_index,Mojo,discussed_in_audit,A11
94ff55f,src/akasha/index/bitmap.mojo,115,Bitmap._validate_compatible,Mojo,discussed_in_audit,A11
94ff55f,src/akasha/index/bitmap.mojo,119,Bitmap._mask_unused_tail,Mojo,discussed_in_audit,A11
94ff55f,src/akasha/index/bitmap.mojo,126,Bitmap._recount_words,Mojo,discussed_in_audit,A11
94ff55f,src/akasha/index/bitmap.mojo,132,_word_count,Mojo,discussed_in_audit,A11
94ff55f,src/akasha/index/bitmap.mojo,136,_popcount,Mojo,discussed_in_audit,A01;A11
94ff55f,src/akasha/index/flat.mojo,20,SearchResult.__init__,Mojo,inventory_only,
94ff55f,src/akasha/index/flat.mojo,29,_VectorRecord.__init__,Mojo,inventory_only,
94ff55f,src/akasha/index/flat.mojo,34,authoritative_f32_score,Mojo,inventory_only,
94ff55f,src/akasha/index/flat.mojo,51,FlatIndex.__init__,Mojo,inventory_only,
94ff55f,src/akasha/index/flat.mojo,57,FlatIndex.add,Mojo,inventory_only,
94ff55f,src/akasha/index/flat.mojo,63,FlatIndex.search_dot,Mojo,inventory_only,
94ff55f,src/akasha/index/flat.mojo,69,FlatIndex.search_l2,Mojo,inventory_only,
94ff55f,src/akasha/index/flat.mojo,75,FlatIndex.search_cosine,Mojo,inventory_only,
94ff55f,src/akasha/index/flat.mojo,81,FlatIndex._search,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,53,_legacy_config,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,74,_copy_build_stats,Mojo,discussed_in_audit,A17
94ff55f,src/akasha/index/hnsw.mojo,85,_copy_search_stats,Mojo,discussed_in_audit,A17
94ff55f,src/akasha/index/hnsw.mojo,139,HnswIndex.__init__,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,171,HnswIndex.__init__,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,205,HnswIndex.__init__,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,234,HnswIndex.point_count,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,237,HnswIndex.inactive_count,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,240,HnswIndex.needs_rebuild,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,255,HnswIndex.entry_point_level,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,258,HnswIndex.entry_point_id,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,263,HnswIndex.maximum_neighbor_count,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,280,HnswIndex.maximum_upper_neighbor_count,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,290,HnswIndex.build_slot_count,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,293,HnswIndex.build_distance_evaluations,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,296,HnswIndex.last_search_distance_evaluations,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,299,HnswIndex.last_search_visited,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,305,HnswIndex.last_search_effective_ef,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,308,HnswIndex.last_search_query_preparations,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,311,HnswIndex.last_search_upper_descents,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,314,HnswIndex.distance_backend_selection_count,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,317,HnswIndex.distance_backend_public_switch_count,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,320,HnswIndex.distance_backend_hot_loop_selection_count,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,323,HnswIndex._bind_distance_backend,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,329,HnswIndex._validate_bound_identity,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,354,HnswIndex.validate_structure,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,388,HnswIndex.add,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,416,HnswIndex._add_backend,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,437,HnswIndex.upsert,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,466,HnswIndex._upsert_backend,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,505,HnswIndex.delete,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,520,HnswIndex._active_count,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,523,HnswIndex._insert_prepared,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,620,HnswIndex.search,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,633,HnswIndex.search_allowed,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,643,HnswIndex.next_widened_ef,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,647,HnswIndex.search_allowed_with_widening,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,660,HnswIndex.search_allowed_with_widening,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,679,HnswIndex.search_allowed_candidates_with_widening,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,692,HnswIndex._search_allowed_with_actual_widening,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,714,HnswIndex._search_admitted_candidates_with_widening,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,736,HnswIndex._search_admitted_prepared_candidates_with_widening,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,796,HnswIndex._search_admitted_prepared_backend,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,835,HnswIndex._search_admitted_with_actual_widening,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,980,HnswIndex._search_admitted_backend,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,1021,HnswIndex.search_dot,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,1028,HnswIndex.search_l2,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,1035,HnswIndex.search_cosine,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,1042,HnswIndex._require_metric,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,1054,HnswIndex._new_search_stats,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,1068,HnswIndex._search_base_prepared,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,1107,HnswIndex._search_bound,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,1165,HnswIndex._search_bound_backend,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,1242,HnswIndex.encode_cache_payload,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,1315,HnswIndex.decode_cache_payload,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,1323,HnswIndex.decode_cache_payload_with_config,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,1358,_CachePreflight.__init__,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,1374,_checked_add_u64,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,1380,_checked_mul_u64,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,1386,_validate_cache_allocation,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,1420,_preflight_cache,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw.mojo,1528,_materialize_cache,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,33,HnswGreedyResult.__init__,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,41,HnswResultAdmission.is_allow_all,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,44,HnswResultAdmission.validate,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,47,HnswResultAdmission._allows_item,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,58,_HnswIdOrdinalState.__init__,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,78,HnswIdOrdinalLookup.__init__,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,103,HnswIdOrdinalLookup.entry_count,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,106,HnswIdOrdinalLookup.construction_scanned_entries,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,109,HnswIdOrdinalLookup.validation_scratch_bytes,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,113,HnswIdOrdinalLookup.incremental_append_count,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,116,HnswIdOrdinalLookup.append,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,129,HnswIdOrdinalLookup.ordinal_for,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,139,_HnswEligibilityState.__init__,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,159,HnswEligibility.__init__,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,170,HnswEligibility.is_allow_all,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,173,HnswEligibility.validate,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,182,HnswEligibility.setup_scanned_entries,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,185,HnswEligibility.eligible_count,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,189,HnswEligibility.allows,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,196,HnswEligibility._allows_item,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,206,HnswSearchAdmission.__init__,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,210,HnswSearchAdmission.__init__,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,214,HnswSearchAdmission.is_allow_all,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,217,HnswSearchAdmission.validate,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,223,HnswSearchAdmission.allows,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,228,HnswSearchAdmission._allows_item,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,238,HnswValidationStats.__init__,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,251,HnswWideningOutcome.__init__,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,263,HnswWideningOutcome.take_results,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,268,HnswWideningOutcome.take_stats,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,274,_search_item_better,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,283,_select_neighbors_heuristic,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,466,select_neighbors_heuristic,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,490,_slot_in_list,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,497,_adjacency_with_candidate,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,546,_copy_adjacency,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,556,_removed_neighbors,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,572,_validate_link_level,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,586,_audit_bidirectional_links_with_stats,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,647,validate_bidirectional_links_with_stats,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,655,_audit_bidirectional_links,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,663,validate_bidirectional_links,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,671,connect_bidirectional,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,791,_validate_search_boundary,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,830,greedy_descent,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,908,_consider_result_admission,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,927,search_layer,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,1051,_next_widened_ef,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,1060,search_allowed_with_widening_core,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_core.mojo,1115,search_prepared_allowed_with_widening_core,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_heap.mojo,8,HnswHeapItem.__init__,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,14,_is_better,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,23,_is_worse,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,33,CandidateMinHeap.__init__,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,36,CandidateMinHeap.__len__,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,39,CandidateMinHeap.is_empty,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,42,CandidateMinHeap.clear,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,45,CandidateMinHeap.reserve,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,50,CandidateMinHeap.peek,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,55,CandidateMinHeap.push,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,59,CandidateMinHeap.pop,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,70,CandidateMinHeap._sift_up,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,79,CandidateMinHeap._sift_down,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,108,ResultMaxHeap.__init__,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,111,ResultMaxHeap.__len__,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,114,ResultMaxHeap.is_empty,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,117,ResultMaxHeap.capacity,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,120,ResultMaxHeap.clear,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,123,ResultMaxHeap.reserve,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,128,ResultMaxHeap.peek_worst,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,133,ResultMaxHeap.offer,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,150,ResultMaxHeap.pop_worst,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,161,ResultMaxHeap.take_sorted_best,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,174,ResultMaxHeap._sift_up,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_heap.mojo,183,ResultMaxHeap._sift_down,Mojo,discussed_in_audit,A04
94ff55f,src/akasha/index/hnsw_level.mojo,13,splitmix64,Mojo,discussed_in_audit,A18
94ff55f,src/akasha/index/hnsw_level.mojo,21,_id_bits,Mojo,discussed_in_audit,A18
94ff55f,src/akasha/index/hnsw_level.mojo,26,_uniform_open01_from_hash,Mojo,discussed_in_audit,A18
94ff55f,src/akasha/index/hnsw_level.mojo,39,_sample_level_from_hash,Mojo,discussed_in_audit,A18
94ff55f,src/akasha/index/hnsw_level.mojo,66,sample_level,Mojo,discussed_in_audit,A18
94ff55f,src/akasha/index/hnsw_scratch.mojo,20,HnswSearchScratch.__init__,Mojo,inventory_only,
94ff55f,src/akasha/index/hnsw_scratch.mojo,28,HnswSearchScratch.begin,Mojo,inventory_only,
